repo_name,pr_title,pr_url,created_at,closed_at,total_comments,total_commits,state,changefile,addline,deleteline,fileChanges
guardian/dotcom-rendering,Rename SignInGate/signInGate to SignInGate/signInGateMappings,https://github.com/guardian/dotcom-rendering/pull/13242,2025-01-29T13:26:53Z,2025-01-29T14:03:31Z,4,1,MERGED,3,2,2,"RENAMED:dotcom-rendering/src/components/SignInGate/signInGateMappings.ts
MODIFIED:dotcom-rendering/src/components/SignInGateSelector.importable.tsx
MODIFIED:dotcom-rendering/src/lib/useSignInGateSelector.ts"
guardian/dotcom-rendering,Disable AMP for articles that have a VideoYoutubeBlockElement containing Playlist,https://github.com/guardian/dotcom-rendering/pull/7887,2023-06-12T11:10:02Z,2023-06-12T11:40:49Z,1,1,MERGED,1,12,0,MODIFIED:dotcom-rendering/src/components/Elements.amp.tsx
guardian/dotcom-rendering,"Revert ""Disable the comment recommendation button when comments are closed #8906""",https://github.com/guardian/dotcom-rendering/pull/8953,2023-10-02T07:41:51Z,2023-10-02T08:19:41Z,1,1,MERGED,8,1,30,"MODIFIED:dotcom-rendering/src/components/Discussion/Comment.tsx
MODIFIED:dotcom-rendering/src/components/Discussion/Comments.tsx
MODIFIED:dotcom-rendering/src/components/Discussion/RecommendationCount.stories.tsx
MODIFIED:dotcom-rendering/src/components/Discussion/RecommendationCount.tsx
MODIFIED:dotcom-rendering/src/components/Discussion/TopPick.stories.tsx
MODIFIED:dotcom-rendering/src/components/Discussion/TopPick.tsx
MODIFIED:dotcom-rendering/src/components/Discussion/TopPicks.stories.tsx
MODIFIED:dotcom-rendering/src/components/Discussion/TopPicks.tsx"
guardian/dotcom-rendering,Hide most viewed in right column on the AudioLayout.tsx,https://github.com/guardian/dotcom-rendering/pull/12687,2024-10-25T14:48:17Z,2024-10-25T15:15:14Z,3,1,MERGED,2,4,1,"MODIFIED:dotcom-rendering/src/components/MostViewedRightWithAd.importable.tsx
MODIFIED:dotcom-rendering/src/layouts/AudioLayout.tsx"
guardian/dotcom-rendering,fix: Pass href to a tags for subheading block component,https://github.com/guardian/dotcom-rendering/pull/7747,2023-05-16T11:15:32Z,2023-05-26T09:26:45Z,1,1,MERGED,1,18,4,MODIFIED:dotcom-rendering/src/web/components/SubheadingBlockComponent.tsx
guardian/dotcom-rendering,Update @guardian/ab-core to v3.1.0,https://github.com/guardian/dotcom-rendering/pull/7160,2023-02-09T13:19:49Z,2023-02-09T15:30:48Z,2,2,MERGED,5,10,10,"MODIFIED:dotcom-rendering/package.json
MODIFIED:dotcom-rendering/src/web/components/SetABTests.importable.tsx
MODIFIED:dotcom-rendering/src/web/experiments/lib/ab-participations.ts
MODIFIED:dotcom-rendering/src/web/lib/useSignInGateSelector.ts
MODIFIED:yarn.lock"
guardian/gateway,Upgrade Source to latest release candidates,https://github.com/guardian/gateway/pull/1381,2022-01-14T16:28:52Z,2022-01-18T16:48:35Z,0,3,MERGED,7,219,25,"MODIFIED:.eslintrc.json
MODIFIED:package.json
MODIFIED:src/client/components/ConsentsSubHeader.tsx
MODIFIED:src/client/styles/Grid.ts
MODIFIED:src/server/lib/__tests__/okta/api/users.test.ts
MODIFIED:src/server/routes/consents.ts
MODIFIED:yarn.lock"
guardian/gateway,Dependencies | 3rd February 2025,https://github.com/guardian/gateway/pull/3050,2025-02-03T08:12:50Z,2025-02-03T09:09:42Z,1,1,MERGED,4,805,927,"MODIFIED:cdk/package.json
MODIFIED:cdk/pnpm-lock.yaml
MODIFIED:package.json
MODIFIED:pnpm-lock.yaml"
guardian/support-frontend,Update post-purchase motivation survey links for supporter plus ,https://github.com/guardian/support-frontend/pull/5477,2023-11-27T19:39:16Z,2023-11-30T11:44:04Z,4,4,MERGED,3,3,11,"MODIFIED:support-frontend/assets/components/thankYou/thankYouModuleData.tsx
MODIFIED:support-frontend/assets/pages/digital-subscriber-thank-you/digitalSubscriptionThankYou.tsx
MODIFIED:support-frontend/assets/pages/supporter-plus-thank-you/supporterPlusThankYou.tsx"
hackworthltd/primer-app,chore(nodejs): Additional minor version bumps.,https://github.com/hackworthltd/primer-app/pull/856,2023-04-10T13:06:37Z,2023-04-10T13:15:03Z,0,1,MERGED,2,27,42,"MODIFIED:package.json
MODIFIED:pnpm-lock.yaml"
hackworthltd/primer-app,chore(nodejs): bump dependencies,https://github.com/hackworthltd/primer-app/pull/1071,2023-10-12T16:24:21Z,2023-10-12T16:30:55Z,0,1,MERGED,3,2818,2668,"MODIFIED:package.json
MODIFIED:pnpm-lock.yaml
MODIFIED:src/components/BinaryTreePlaceholder/index.tsx"
homebound-team/beam,feat: Add ruler and palette icons,https://github.com/homebound-team/beam/pull/886,2023-06-07T21:00:47Z,2023-06-08T00:16:06Z,2,1,MERGED,2,14,0,"MODIFIED:src/components/Icon.stories.tsx
MODIFIED:src/components/Icon.tsx"
homebound-team/beam,feat: Add useGridTableApi hook as a better ref,https://github.com/homebound-team/beam/pull/500,2022-04-07T01:29:19Z,2022-04-08T21:32:15Z,5,1,MERGED,8,143,107,"MODIFIED:src/components/Table/CollapseToggle.test.tsx
MODIFIED:src/components/Table/GridTable.test.tsx
MODIFIED:src/components/Table/GridTable.tsx
ADDED:src/components/Table/GridTableApi.ts
MODIFIED:src/components/Table/RowState.ts
MODIFIED:src/components/Table/SchedulesV2.stories.tsx
MODIFIED:src/components/Table/Table.qa.stories.tsx
MODIFIED:src/components/Table/index.ts"
homebound-team/beam,chore: update @homebound/eslint-config [sc-42421],https://github.com/homebound-team/beam/pull/972,2023-11-02T16:09:06Z,2023-12-20T20:52:09Z,4,4,MERGED,7,136,126,"MODIFIED:package.json
MODIFIED:src/components/Table/utils/ColumnState.ts
MODIFIED:src/components/Table/utils/ColumnStates.ts
MODIFIED:src/inputs/TreeSelectField/TreeSelectField.tsx
MODIFIED:src/inputs/internal/ComboBoxBase.tsx
MODIFIED:src/utils/rtl.test.tsx
MODIFIED:yarn.lock"
input-output-hk/daedalus,[DDW-968] Missing baseline screenshots for Chromatic,https://github.com/input-output-hk/daedalus/pull/2872,2022-02-10T12:58:52Z,2022-02-10T14:00:38Z,0,1,MERGED,1,1,1,MODIFIED:.github/workflows/chromatic.yml
input-output-hk/lace,feat: support all quorum rules,https://github.com/input-output-hk/lace/pull/1291,2024-07-15T12:50:03Z,2024-07-17T08:13:11Z,7,4,MERGED,11,120,103,"MODIFIED:apps/browser-extension-wallet/src/components/MainMenu/DropdownMenuOverlay/components/UserInfo.tsx
MODIFIED:apps/browser-extension-wallet/src/hooks/useWalletManager.ts
MODIFIED:apps/browser-extension-wallet/src/views/browser-view/features/shared-wallet/SharedWallet.tsx
ADDED:packages/cardano/src/wallet/util/derive-ed25519-key-hash-from-bip32-public-key.ts
MODIFIED:packages/cardano/src/wallet/util/index.ts
MODIFIED:packages/core/src/shared-wallets/add-shared-wallet/creation-flow/index.ts
MODIFIED:packages/core/src/shared-wallets/add-shared-wallet/index.ts
MODIFIED:packages/core/src/shared-wallets/add-shared-wallet/main-page-flow/SharedWalletEntry/SharedWalletEntry.stories.tsx
MODIFIED:packages/core/src/shared-wallets/index.ts
ADDED:packages/core/src/shared-wallets/utils/build-shared-wallet-script.ts
ADDED:packages/core/src/shared-wallets/utils/index.ts"
isomerpages/isomercms-frontend,chore: downgrade webpack-dev-server,https://github.com/isomerpages/isomercms-frontend/pull/1418,2023-08-16T02:20:04Z,2023-08-17T10:45:20Z,12,1,MERGED,2,8,5,"MODIFIED:package-lock.json
MODIFIED:package.json"
isomerpages/isomercms-frontend,fix(preview): use site colours for headings in preview,https://github.com/isomerpages/isomercms-frontend/pull/1663,2023-11-10T01:26:28Z,2023-11-14T03:33:52Z,1,2,MERGED,1,35,0,MODIFIED:src/utils/siteColorUtils.js
isomerpages/isomercms-frontend,fix: selectors,https://github.com/isomerpages/isomercms-frontend/pull/1399,2023-08-08T04:13:36Z,2023-08-08T09:29:31Z,2,2,MERGED,6,17,21,"MODIFIED:cypress/e2e/editPage.spec.ts
MODIFIED:cypress/e2e/folders.spec.ts
MODIFIED:cypress/e2e/notifications.spec.ts
MODIFIED:cypress/e2e/resourceCategory.spec.ts
MODIFIED:cypress/e2e/workspace.spec.ts
ADDED:cypress/fixtures/messages.ts"
isomerpages/isomercms-frontend,backport v0.89.0,https://github.com/isomerpages/isomercms-frontend/pull/1924,2024-08-21T10:01:34Z,2024-08-21T10:03:32Z,1,1,MERGED,3,11,3,"MODIFIED:CHANGELOG.md
MODIFIED:package-lock.json
MODIFIED:package.json"
iterative/vscode-dvc,Add ability to stop experiments running in the queue into stop experiments command,https://github.com/iterative/vscode-dvc/pull/3157,2023-01-25T04:35:29Z,2023-01-25T19:06:25Z,3,3,MERGED,12,141,53,"MODIFIED:extension/package.json
MODIFIED:extension/package.nls.json
MODIFIED:extension/src/cli/dvc/constants.ts
MODIFIED:extension/src/cli/dvc/executor.ts
MODIFIED:extension/src/commands/external.ts
MODIFIED:extension/src/context.ts
MODIFIED:extension/src/experiments/index.ts
MODIFIED:extension/src/experiments/workspace.ts
MODIFIED:extension/src/extension.ts
MODIFIED:extension/src/telemetry/constants.ts
MODIFIED:extension/src/test/suite/context.test.ts
MODIFIED:extension/src/test/suite/extension.test.ts"
ithaka/pharos,chore(deps): update deps,https://github.com/ithaka/pharos/pull/849,2025-01-25T17:09:07Z,2025-01-27T13:57:53Z,2,5,MERGED,12,2163,720,"MODIFIED:package.json
MODIFIED:packages/pharos-cli/package.json
MODIFIED:packages/pharos-site/package.json
MODIFIED:packages/pharos/package.json
MODIFIED:packages/pharos/scripts/build-styles.js
MODIFIED:packages/pharos/src/components/coach-mark/pharos-coach-mark.scss
MODIFIED:packages/pharos/src/components/dropdown-menu/pharos-dropdown-menu.scss
MODIFIED:packages/pharos/src/components/link/pharos-link.scss
MODIFIED:packages/pharos/src/components/popover/pharos-popover.scss
MODIFIED:packages/pharos/src/components/sidenav/pharos-sidenav-menu.scss
MODIFIED:packages/pharos/web-test-runner.config.mjs
MODIFIED:yarn.lock"
ithaka/pharos,Textarea: Update min height styling,https://github.com/ithaka/pharos/pull/833,2024-11-15T16:58:46Z,2024-11-21T14:51:03Z,2,3,MERGED,2,6,1,"ADDED:.changeset/lovely-shirts-visit.md
MODIFIED:packages/pharos/tokens/components/textarea.json"
ithaka/pharos,docs(pharos): instruct to import CSS var tokens,https://github.com/ithaka/pharos/pull/201,2021-08-11T15:19:54Z,2021-08-11T17:05:02Z,2,4,MERGED,2,15,25,"ADDED:.changeset/silly-chicken-attack.md
MODIFIED:packages/pharos/README.md"
jpmorganchase/salt-ds,Add render prop to Link,https://github.com/jpmorganchase/salt-ds/pull/4325,2024-10-20T16:58:42Z,2025-01-20T21:20:34Z,6,8,MERGED,10,146,6,"ADDED:.changeset/silent-dots-run.md
MODIFIED:packages/core/src/__tests__/__e2e__/link/Link.cy.tsx
MODIFIED:packages/core/src/link/Link.tsx
ADDED:packages/core/src/link/LinkAction.tsx
MODIFIED:packages/core/stories/link/link.stories.tsx
MODIFIED:site/docs/components/link/examples.mdx
MODIFIED:site/docs/components/navigation-item/examples.mdx
ADDED:site/src/examples/link/RenderElement.tsx
ADDED:site/src/examples/link/RenderProp.tsx
MODIFIED:site/src/examples/link/index.ts"
kufu/smarthr-ui,fix: Buttonをloading状態に切り替えるとフォーカスが外れてしまう問題の修正,https://github.com/kufu/smarthr-ui/pull/4684,2024-05-30T12:17:51Z,2024-07-01T02:24:09Z,1,8,MERGED,1,31,21,MODIFIED:packages/smarthr-ui/src/components/Button/ButtonWrapper.tsx
kufu/smarthr-ui,fix: lint エラーを修正,https://github.com/kufu/smarthr-ui/pull/4549,2024-04-06T01:12:33Z,2024-04-08T01:09:42Z,0,1,MERGED,3,46,45,"MODIFIED:src/components/Dropdown/SortDropdown/SortDropdown.tsx
MODIFIED:src/components/Dropdown/SortDropdown/useSortDropdown.ts
MODIFIED:src/components/Icon/Icon.tsx"
kufu/smarthr-ui,feat: TextLinkをnext/linkなどのラップされたコンポーネントに対応,https://github.com/kufu/smarthr-ui/pull/4867,2024-08-23T10:59:26Z,2024-08-27T05:10:24Z,1,3,MERGED,4,90,13,"MODIFIED:packages/smarthr-ui/src/components/TextLink/TextLink.tsx
MODIFIED:packages/smarthr-ui/src/components/UpwardLink/UpwardLink.tsx
ADDED:sandbox/next/src/app/about/page.tsx
MODIFIED:sandbox/next/src/app/page.tsx"
kufu/smarthr-ui,fix: 強制カラーモードの時、チェックマークが二重で表示されていたのでブラウザ標準UIのみを表示するようにした,https://github.com/kufu/smarthr-ui/pull/3996,2023-11-15T03:25:24Z,2023-11-15T03:54:45Z,1,1,MERGED,1,5,0,MODIFIED:src/components/CheckBox/CheckBoxInput.tsx
kufu/smarthr-ui,fix(typo)!: BACKGRUOND → BACKGROUND,https://github.com/kufu/smarthr-ui/pull/5230,2024-12-25T01:16:01Z,2024-12-26T02:04:41Z,1,1,MERGED,2,4,4,"MODIFIED:packages/smarthr-ui/src/components/Input/Input.tsx
MODIFIED:packages/smarthr-ui/src/components/Input/stories/VRTInput.stories.tsx"
kufu/smarthr-ui,fix!: responseMessage → responseStatus propsに、ResponseMessageType → ResponseStatusに名称変更,https://github.com/kufu/smarthr-ui/pull/5399,2025-02-19T01:52:00Z,2025-03-11T10:04:26Z,8,16,MERGED,21,101,85,"MODIFIED:packages/smarthr-ui/package.json
MODIFIED:packages/smarthr-ui/src/components/AccordionPanel/AccordionPanel.tsx
MODIFIED:packages/smarthr-ui/src/components/ComboBox/MultiComboBox/stories/MultiComboBox.stories.tsx
MODIFIED:packages/smarthr-ui/src/components/Dialog/ActionDialog.stories.tsx
MODIFIED:packages/smarthr-ui/src/components/Dialog/ActionDialog/ActionDialog.tsx
MODIFIED:packages/smarthr-ui/src/components/Dialog/ActionDialog/ActionDialogContentInner.tsx
MODIFIED:packages/smarthr-ui/src/components/Dialog/Dialog.stories.tsx
MODIFIED:packages/smarthr-ui/src/components/Dialog/FormDialog/FormDialog.tsx
MODIFIED:packages/smarthr-ui/src/components/Dialog/FormDialog/FormDialogContentInner.tsx
MODIFIED:packages/smarthr-ui/src/components/Dialog/StepFormDialog.stories.tsx
MODIFIED:packages/smarthr-ui/src/components/Dialog/StepFormDialog/StepFormDialog.tsx
MODIFIED:packages/smarthr-ui/src/components/Dialog/StepFormDialog/StepFormDialogContentInner.tsx
MODIFIED:packages/smarthr-ui/src/components/Dropdown/FilterDropdown/FilterDropdown.tsx
MODIFIED:packages/smarthr-ui/src/components/Dropdown/FilterDropdown/stories/FilterDropdown.stories.tsx
MODIFIED:packages/smarthr-ui/src/components/FloatArea/FloatArea.tsx
MODIFIED:packages/smarthr-ui/src/components/FloatArea/stories/FloatArea.stories.tsx
MODIFIED:packages/smarthr-ui/src/components/FloatArea/stories/VRTFloatArea.stories.tsx
MODIFIED:packages/smarthr-ui/src/components/WarekiPicker/stories/VRTWarekiPicker.stories.tsx
MODIFIED:packages/smarthr-ui/src/components/WarekiPicker/stories/WarekiPicker.stories.tsx
RENAMED:packages/smarthr-ui/src/hooks/useResponseStatus.ts
MODIFIED:packages/smarthr-ui/src/types/index.ts"
kufu/smarthr-ui,chore: Stepperの内部ロジックを整理する,https://github.com/kufu/smarthr-ui/pull/5374,2025-02-10T04:29:18Z,2025-02-25T04:46:27Z,4,10,MERGED,5,102,62,"MODIFIED:packages/smarthr-ui/src/components/Stepper/HorizontalStepItem.tsx
MODIFIED:packages/smarthr-ui/src/components/Stepper/StepCounter.tsx
MODIFIED:packages/smarthr-ui/src/components/Stepper/StepStatusIcon.tsx
MODIFIED:packages/smarthr-ui/src/components/Stepper/Stepper.tsx
MODIFIED:packages/smarthr-ui/src/components/Stepper/VerticalStepItem.tsx"
kufu/smarthr-ui,feat: anchor系コンポーネントがtarget属性を持つ場合、rel属性を自動設定する,https://github.com/kufu/smarthr-ui/pull/4720,2024-06-13T22:08:50Z,2024-06-14T01:19:35Z,0,1,MERGED,3,27,6,"MODIFIED:packages/smarthr-ui/src/components/Button/AnchorButton.tsx
MODIFIED:packages/smarthr-ui/src/components/TextLink/TextLink.stories.tsx
MODIFIED:packages/smarthr-ui/src/components/TextLink/TextLink.tsx"
launchdarkly/launchpad-ui,refactor(progress): update to css modules,https://github.com/launchdarkly/launchpad-ui/pull/441,2022-09-30T12:34:29Z,2022-10-04T17:24:31Z,2,4,MERGED,3,14,4,"ADDED:.changeset/unlucky-peaches-sniff.md
MODIFIED:packages/progress/src/Progress.tsx
RENAMED:packages/progress/src/styles/Progress.module.css"
lena1687/react-game-project,"Lesson 24 - JS Generators, введение в Redux-Saga ",https://github.com/lena1687/react-game-project/pull/8,2022-07-26T16:07:32Z,2022-07-29T13:11:33Z,2,4,MERGED,20,22632,22253,"MODIFIED:.gitignore
MODIFIED:jest.config.js
MODIFIED:package-lock.json
MODIFIED:package.json
ADDED:src/assets/data/memoryCardsFinalyLocalStorage.json
ADDED:src/assets/data/memoryCardsInitialLocalStorage.json
ADDED:src/assets/data/memoryCardsSecondLocalStorage.json
MODIFIED:src/interface/pages/Main/Main.spec.tsx
MODIFIED:src/interface/pages/Main/Main.tsx
MODIFIED:src/interface/pages/MemoryCards/MemoryCards.sass
MODIFIED:src/interface/pages/MemoryCards/MemoryCards.spec.tsx
MODIFIED:src/interface/pages/MemoryCards/MemoryCards.tsx
MODIFIED:src/interface/structures/Content/Content.spec.tsx
MODIFIED:src/redux/actions/MemoryCardsActions.tsx
ADDED:src/redux/sagas/memoryCardSaga.spec.ts
ADDED:src/redux/sagas/memoryCardSaga.ts
MODIFIED:src/redux/slices/MemoryCardsSlice.ts
MODIFIED:src/redux/store.tsx
MODIFIED:src/types/MemoryCardsType.ts
MODIFIED:src/utils/test-utils.tsx"
livechat/design-system,fix(ActionBar): changing start to flex-start values,https://github.com/livechat/design-system/pull/1198,2024-06-21T11:43:45Z,2024-06-24T08:09:18Z,0,2,MERGED,2,2,2,"MODIFIED:packages/react-components/src/components/ActionBar/ActionBar.module.scss
MODIFIED:packages/react-components/src/components/Icon/IconsShowcase/style.scss"
metmuseum/marble,ios15 image bug fix,https://github.com/metmuseum/marble/pull/152,2021-11-18T18:22:51Z,2021-11-29T17:54:15Z,0,2,MERGED,4,102,36,"MODIFIED:src/global/general.scss
MODIFIED:src/global/global.scss
ADDED:src/global/lazyload/lazyload.scss
ADDED:src/global/lazyload/lazyload.stories.js"
metmuseum/marble,Dist bug,https://github.com/metmuseum/marble/pull/138,2021-08-24T03:23:39Z,2021-08-26T20:06:44Z,1,9,MERGED,6,103,14,"MODIFIED:.circleci/config.yml
ADDED:.circleci/scripts/git_steps_for_dist_build.js
MODIFIED:dist/marble.js
MODIFIED:dist/marble.js.map
MODIFIED:package-lock.json
MODIFIED:package.json"
microsoft/iot-cardboard-js,Fix loc name in form subtitle,https://github.com/microsoft/iot-cardboard-js/pull/753,2022-11-01T19:22:09Z,2022-11-07T18:52:59Z,1,1,MERGED,1,1,1,MODIFIED:src/Components/ADT3DSceneBuilder/Internal/VisualRuleForm/VisualRuleForm.tsx
misskey-dev/misskey,enhance(frontend): ノート検索ページのデザイン調整,https://github.com/misskey-dev/misskey/pull/14780,2024-10-19T08:28:20Z,2025-02-27T02:56:17Z,16,20,MERGED,6,263,139,"MODIFIED:CHANGELOG.md
MODIFIED:locales/index.d.ts
MODIFIED:locales/ja-JP.yml
MODIFIED:packages/frontend/src/pages/search.note.vue
MODIFIED:packages/frontend/src/pages/search.user.vue
DELETED:packages/frontend/src/scripts/gen-search-query.ts"
